time,longitude,radius,latitude,Vr
2024-09-30 16:52:30,41.087585004278736,13.46609847894162,-3.320735302070712,235.73920217223255
2024-09-30 17:07:30,41.76080325476713,13.54478322329031,-3.292299666918725,210.1603447606476
2024-09-30 17:22:30,42.42443223793843,13.624470429284344,-3.2635319122497037,208.1776714471626
2024-09-30 17:37:30,43.07852232369987,13.705132553295682,-3.234459176840893,203.93522277726169
2024-09-30 17:52:30,43.72312933365961,13.786742481389537,-3.205107690877786,206.87397283410093
2024-09-30 18:07:30,44.35831416124365,13.869273540815948,-3.175502773803499,206.91850759016967
2024-09-30 18:22:30,44.98414241253795,13.952699510697045,-3.1456688357021596,208.63566384960663
2024-09-30 18:37:30,45.60068405063305,14.036994630425344,-3.115629381429436,256.4467911635672
2024-09-30 18:52:30,46.20801305549544,14.122133606899055,-3.0854070172784747,248.76870010328497
2024-09-30 19:07:30,46.806207095556914,14.208091620265582,-3.055023460071924,250.99972822921924
2024-09-30 19:22:30,47.39534721132416,14.294844328242238,-3.0244995484309243,231.0426586463821
2024-09-30 19:37:30,47.975517513997374,14.382367869450295,-2.9938552558600073,199.15751057964823
2024-09-30 19:52:30,48.546804896745485,14.470638865540373,-2.9631097055297984,206.32831632487347
2024-09-30 20:07:30,49.10929875780972,14.559634422094955,-2.9322811865761107,203.91738168264936
2024-09-30 20:22:30,49.66309073878652,14.649332128855631,-2.9013871715512245,213.4491337702916
2024-09-30 20:37:30,50.208274474871565,14.739710058863771,-2.8704443350111113,200.15918002873005
2024-09-30 20:52:30,50.744945356469614,14.83074676667426,-2.8394685730320792,208.92018474370383
2024-09-30 21:07:30,51.27320030635392,14.922421286132115,-2.8084750233527473,213.3128858174477
2024-09-30 21:22:30,51.79313756635378,15.01471312715296,-2.7774780862063553,221.03113031523128
2024-09-30 21:37:30,52.304856496709085,15.107602271964227,-2.7464914455709724,213.20805994486935
2024-09-30 21:52:30,52.808457387206495,15.201069170767292,-2.715528090748826,219.3793937908747
2024-09-30 22:07:30,53.30404128013552,15.295094737009157,-2.684600338115466,234.8914858096828
2024-09-30 22:22:30,53.79170980200282,15.389660341879722,-2.6537198530819617,272.6957380329083
2024-09-30 22:37:30,54.27156500810691,15.484747808716577,-2.6228976719653248,280.9605155879955
2024-09-30 22:52:30,54.74370923569914,15.580339406861349,-2.592144223854518,288.964097100875
